,ACTIVE_LISTING_RATE,MIN_PRICE,MAX_PRICE,AVG_PRICE,MEDIAN_PRICE,DISTINCT_HOST_COUNT,AVG_REVIEW_SCORES_RATING,ACTIVE_PERCENTAGE_CHANGE,INACTIVE_PERCENTAGE_CHANGE,SUPERHOST_RATE,TOTAL_STAYING,AVERAGE_ESTIMATED_REVENUE
465,100.000000,43,400,146.377265,135.000,71,93.355263,-2.534000,0.000000,28.836400,13377,1188559827
466,100.000000,75,450,205.144068,149.000,16,91.909091,,,11.016900,2386,57757902
467,100.000000,75,450,199.224000,149.000,17,92.273504,0.691500,0.380200,16.000000,2491,62033373
468,100.000000,75,450,177.235294,139.000,16,92.180851,-13.203400,-13.636400,23.529400,1797,32486166
469,100.000000,75,450,181.300000,140.000,16,92.065217,4.064100,5.701800,20.000000,1681,30476530
470,100.000000,75,450,213.454545,152.500,18,92.534247,26.027000,28.630700,12.987000,3301,108510472
471,100.000000,79,450,203.058333,149.000,15,92.473214,-12.293100,-11.935500,18.333300,2439,59431113
472,100.000000,79,450,201.439655,149.000,14,92.473214,-0.780900,0.000000,18.965500,2439,56992113
473,100.000000,79,450,197.585586,149.000,13,92.072727,-0.656700,1.098900,15.315300,2391,52439412
474,100.000000,79,450,195.460870,149.000,14,92.254386,-0.320200,0.000000,18.260900,2507,56352346
475,100.000000,79,450,192.525000,140.000,15,92.537815,-0.895600,-0.362300,21.666700,2567,59305401
476,100.000000,79,450,195.460870,149.000,14,92.254386,-1.222200,0.363600,18.260900,2507,56352346
477,100.000000,79,450,203.345455,149.000,14,91.867925,-2.534000,0.000000,6.930700,2247,50260896
478,100.000000,60,428,166.142466,150.000,46,94.964602,,,46.575300,8117,492231114
479,100.000000,60,428,164.382813,150.000,48,95.094828,0.691500,0.380200,44.270800,8322,525309606
480,100.000000,60,428,172.280374,159.000,43,95.142373,-13.203400,-13.636400,46.417400,7001,387169302
481,100.000000,60,428,165.383978,150.000,47,95.194444,4.064100,5.701800,39.779000,7697,460811693
482,100.000000,60,428,159.294521,149.000,46,95.115385,26.027000,28.630700,38.812800,9422,657382362
483,100.000000,60,428,164.144357,150.000,45,95.102041,-12.293100,-11.935500,36.745400,8289,518385771
484,100.000000,60,428,164.144357,150.000,45,95.102041,-0.780900,0.000000,36.745400,8289,518385771
485,100.000000,60,428,164.052356,150.000,45,94.686391,-0.656700,1.098900,35.602100,8469,530735292
486,100.000000,60,428,164.417755,150.000,46,94.686391,-0.320200,0.000000,36.553500,8469,533309868
487,100.000000,60,475,166.202597,150.000,45,94.717647,-0.895600,-0.362300,35.092300,8553,547289364
488,100.000000,60,475,167.248021,150.000,45,94.676647,-1.222200,0.363600,35.092300,8442,535113054
489,100.000000,60,475,167.137363,150.000,43,94.636086,-2.534000,0.000000,31.666700,8121,494065398
490,100.000000,69,234,132.764706,139.000,8,92.705882,,,3.921600,1051,7116321
491,100.000000,69,271,136.259259,139.000,9,92.722222,0.691500,0.380200,3.703700,1125,8277750
492,100.000000,89,271,137.166667,104.000,7,92.666667,-13.203400,-13.636400,5.555600,844,4167672
493,100.000000,69,271,133.509804,137.000,9,94.196078,4.064100,5.701800,1.960800,1178,8021002
494,100.000000,69,271,136.987013,139.000,10,93.220779,26.027000,28.630700,1.298700,1509,15916932
495,100.000000,69,271,137.762712,139.000,10,93.338983,-12.293100,-11.935500,1.694900,1228,9981184
496,100.000000,69,234,134.660714,139.000,9,93.357143,-0.780900,0.000000,1.785700,1154,8702314
497,100.000000,69,234,134.660714,139.000,9,93.357143,-0.656700,1.098900,1.785700,1154,8702314
498,100.000000,69,234,134.660714,139.000,9,93.357143,-0.320200,0.000000,10.714300,1154,8702314
499,100.000000,69,234,134.660714,139.000,9,93.357143,-0.895600,-0.362300,10.714300,1154,8702314
500,100.000000,69,234,133.510638,128.000,8,93.425532,-1.222200,0.363600,12.766000,978,6136950
501,100.000000,89,234,135.893617,139.000,8,93.489362,-2.534000,0.000000,12.766000,1049,6699963
502,100.000000,98,1200,267.297297,220.000,11,95.295455,,,31.081100,1700,33626000
503,100.000000,98,1200,271.190476,220.000,11,95.796296,0.691500,0.380200,27.381000,1883,42894740
504,100.000000,98,1200,273.846154,218.000,10,95.295455,-13.203400,-13.636400,47.692300,1637,29138600
505,100.000000,98,1200,263.440476,218.000,12,87.098361,4.064100,5.701800,27.381000,1895,41934455
506,100.000000,98,1200,260.912621,220.000,11,87.677419,26.027000,28.630700,14.563100,1945,52269930
507,100.000000,98,1200,259.032609,220.000,12,86.933333,-12.293100,-11.935500,16.304300,1928,45946168
508,100.000000,98,1200,264.426966,220.000,11,86.403509,-0.780900,0.000000,16.853900,1838,43255492
509,100.000000,98,1200,260.400000,220.000,10,86.403509,-0.656700,1.098900,17.647100,1718,38026212
510,100.000000,98,1200,260.400000,220.000,10,86.403509,-0.320200,0.000000,17.647100,1718,38026212
511,100.000000,98,1200,260.400000,220.000,10,86.403509,-0.895600,-0.362300,17.647100,1718,38026212
512,100.000000,98,1200,260.400000,220.000,10,86.403509,-1.222200,0.363600,17.647100,1718,38026212
513,100.000000,98,317,201.740260,218.000,9,86.403509,-2.534000,0.000000,19.480500,1563,24279642
514,100.000000,173,500,330.818182,350.000,2,99.181818,-13.203400,-13.636400,54.545500,241,876999
515,100.000000,173,500,330.818182,350.000,2,99.181818,4.064100,5.701800,54.545500,241,876999
516,100.000000,173,500,330.818182,350.000,2,99.181818,26.027000,28.630700,54.545500,241,876999
517,100.000000,173,500,330.818182,350.000,2,99.181818,-12.293100,-11.935500,54.545500,241,876999
518,100.000000,173,500,330.818182,350.000,2,99.181818,-0.780900,0.000000,54.545500,241,876999
519,100.000000,173,500,330.818182,350.000,2,99.181818,-0.656700,1.098900,54.545500,241,876999
520,100.000000,350,500,421.833333,408.500,1,100.000000,-0.320200,0.000000,100.000000,180,455580
521,100.000000,50,250,112.500000,93.000,12,89.680556,,,16.666700,2304,27993600
522,100.000000,50,250,112.500000,93.000,12,89.680556,0.691500,0.380200,16.666700,2304,27993600
523,100.000000,50,250,113.636364,90.000,11,89.680556,-13.203400,-13.636400,18.181800,2034,22882500
524,100.000000,50,250,116.039604,90.000,12,89.878378,4.064100,5.701800,17.821800,2063,24178360
525,100.000000,50,250,113.613445,96.000,13,89.878378,26.027000,28.630700,15.126100,2603,35192560
526,100.000000,50,250,112.500000,93.000,12,89.680556,-12.293100,-11.935500,16.666700,2304,27993600
527,100.000000,50,250,112.500000,93.000,12,89.680556,-0.780900,0.000000,16.666700,2304,27993600
528,100.000000,50,250,112.500000,93.000,12,89.680556,-0.656700,1.098900,16.666700,2304,27993600
529,100.000000,50,250,115.982143,96.000,13,89.855263,-0.320200,0.000000,16.071400,2346,30474540
530,100.000000,50,250,115.982143,96.000,13,89.855263,-0.895600,-0.362300,16.071400,2346,30474540
531,100.000000,50,250,115.982143,96.000,13,89.855263,-1.222200,0.363600,16.071400,2346,30474540
532,100.000000,50,250,116.150442,96.000,14,89.855263,-2.534000,0.000000,16.814200,2356,30922500
533,100.000000,60,788,183.579412,160.500,30,92.832000,,,6.470600,3562,222329354
534,100.000000,60,788,183.579412,160.500,30,92.832000,0.691500,0.380200,6.470600,3562,222329354
535,100.000000,60,788,183.642442,159.500,28,93.496000,-13.203400,-13.636400,9.011600,3574,225780302
536,100.000000,60,788,191.072539,162.000,33,93.149635,4.064100,5.701800,8.031100,3675,271045950
537,100.000000,60,1771,194.755981,164.000,33,93.195946,26.027000,28.630700,7.416300,3867,314804736
538,100.000000,60,788,190.440204,163.000,33,93.494585,-12.293100,-11.935500,7.888000,3804,284702772
539,100.000000,60,788,191.855000,165.000,32,92.767606,-0.780900,0.000000,7.750000,3892,298679864
540,100.000000,60,788,192.016000,165.000,32,92.413534,-0.656700,1.098900,8.266700,3728,268438368
541,100.000000,60,788,191.336927,165.000,31,92.603053,-0.320200,0.000000,5.929900,3715,263712990
542,100.000000,60,788,191.320856,165.000,32,92.011364,-0.895600,-0.362300,5.882400,3673,262817842
543,100.000000,60,788,190.333333,165.000,32,92.505792,-1.222200,0.363600,5.962100,3699,259791867
544,100.000000,60,788,192.268698,165.000,31,92.617530,-2.534000,0.000000,7.202200,3590,249178310
545,100.000000,118,457,256.415584,260.000,7,98.912281,26.027000,28.630700,5.194800,1019,20119136
546,100.000000,118,457,259.338462,260.000,7,98.708333,-12.293100,-11.935500,47.692300,805,13569885
547,100.000000,118,457,259.338462,260.000,6,98.708333,-0.780900,0.000000,47.692300,805,13569885
548,100.000000,118,457,270.526316,269.000,4,98.658537,-0.656700,1.098900,47.368400,718,11071560
549,100.000000,118,457,265.262295,263.000,5,98.590909,-2.534000,0.000000,7.843100,792,12815352
550,100.000000,98,679,241.302326,220.000,23,89.414365,,,21.395300,3020,156677600
551,100.000000,98,679,237.162162,220.000,25,89.414365,0.691500,0.380200,20.720700,3167,166742550
552,100.000000,98,679,257.087805,249.000,23,87.079268,-13.203400,-13.636400,17.561000,2537,133707511
553,100.000000,109,679,250.972350,229.000,23,87.850299,4.064100,5.701800,25.345600,2745,149495445
554,100.000000,109,1714,239.000000,200.000,25,89.468900,26.027000,28.630700,25.096500,3845,238009345
555,100.000000,98,679,246.032520,220.000,25,88.338624,-12.293100,-11.935500,11.382100,3301,199789724
556,100.000000,98,679,245.683128,220.000,25,88.150538,-0.780900,0.000000,11.522600,3301,197073001
557,100.000000,98,679,243.709016,215.500,25,88.065934,-0.656700,1.098900,11.475400,3406,202537790
558,100.000000,98,679,243.709016,215.500,25,88.065934,-0.320200,0.000000,4.098400,3406,202537790
559,100.000000,98,679,240.913934,214.000,25,88.109290,-0.895600,-0.362300,4.098400,3425,201331775
560,100.000000,98,679,245.904348,220.000,23,88.312500,-1.222200,0.363600,4.347800,3224,182342992
561,100.000000,98,679,245.398268,220.000,23,88.312500,-2.534000,0.000000,4.347800,3242,183779254
562,100.000000,144,340,236.500000,250.000,4,75.805556,0.691500,0.380200,25.000000,250,2128500
563,100.000000,135,340,217.577778,250.000,6,79.333333,-13.203400,-13.636400,20.000000,486,4758426
564,100.000000,135,340,220.820000,250.000,6,80.820000,4.064100,5.701800,18.000000,490,5410090
565,100.000000,135,340,223.472727,250.000,6,82.036364,26.027000,28.630700,16.363600,494,6071754
566,100.000000,135,340,220.820000,250.000,6,80.820000,-12.293100,-11.935500,36.000000,490,5410090
567,100.000000,135,340,220.820000,250.000,6,80.820000,-0.780900,0.000000,36.000000,490,5410090
568,100.000000,135,340,214.414634,246.000,5,78.829268,-0.656700,1.098900,43.902400,486,4272426
569,100.000000,102,351,183.150000,145.500,14,95.812500,-1.222200,0.363600,22.500000,770,5641020
570,100.000000,102,351,186.243243,180.000,13,95.379310,-2.534000,0.000000,24.324300,768,5292288
571,100.000000,69,807,314.637931,252.500,18,91.857143,,,25.862100,1203,21953547
572,100.000000,69,700,307.618182,250.000,16,92.100000,0.691500,0.380200,27.272700,1194,20201286
573,100.000000,69,524,272.600000,208.000,13,90.000000,-13.203400,-13.636400,20.000000,894,10966698
574,100.000000,103,524,294.538462,250.000,11,87.500000,4.064100,5.701800,23.076900,852,9786924
575,100.000000,103,524,285.297872,250.000,13,90.625000,26.027000,28.630700,19.148900,1092,14642628
576,100.000000,103,524,283.021739,228.500,14,90.322581,-12.293100,-11.935500,19.565200,993,12927867
577,100.000000,103,524,283.021739,228.500,14,90.322581,-0.780900,0.000000,19.565200,993,12927867
578,100.000000,103,524,283.021739,228.500,14,90.322581,-0.656700,1.098900,19.565200,993,12927867
579,100.000000,103,524,283.021739,228.500,14,90.322581,-0.320200,0.000000,13.043500,993,12927867
580,100.000000,103,524,302.756757,300.000,12,89.090909,-0.895600,-0.362300,16.216200,939,10518678
581,100.000000,103,524,302.756757,300.000,12,89.090909,-1.222200,0.363600,16.216200,939,10518678
582,100.000000,103,524,318.882353,350.000,11,95.736842,-2.534000,0.000000,17.647100,935,10137270
583,100.000000,139,601,359.764706,350.000,6,92.857143,0.691500,0.380200,11.764700,489,2990724
584,100.000000,139,601,359.764706,350.000,6,92.857143,-13.203400,-13.636400,11.764700,489,2990724
585,100.000000,180,1002,596.347826,580.000,7,99.750000,,,13.043500,455,6240780
586,100.000000,180,1002,596.347826,580.000,7,99.750000,0.691500,0.380200,13.043500,455,6240780
587,100.000000,180,1002,605.428571,581.000,6,99.750000,-13.203400,-13.636400,14.285700,395,5022030
588,100.000000,180,1002,605.428571,581.000,6,99.750000,4.064100,5.701800,14.285700,395,5022030
589,100.000000,180,1002,588.720000,580.000,7,99.750000,26.027000,28.630700,28.000000,515,7579770
590,100.000000,180,1002,596.347826,580.000,7,99.750000,-12.293100,-11.935500,21.739100,455,6240780
591,100.000000,180,1002,596.347826,580.000,7,99.750000,-0.780900,0.000000,21.739100,455,6240780
592,100.000000,180,1002,596.347826,580.000,7,99.750000,-0.656700,1.098900,21.739100,455,6240780
593,100.000000,180,1002,596.347826,580.000,7,99.750000,-0.320200,0.000000,21.739100,455,6240780
594,100.000000,180,1002,596.347826,580.000,7,99.750000,-0.895600,-0.362300,21.739100,455,6240780
595,100.000000,180,1002,596.347826,580.000,7,99.750000,-1.222200,0.363600,21.739100,455,6240780
596,100.000000,180,1002,596.347826,580.000,7,99.750000,-2.534000,0.000000,21.739100,455,6240780
597,100.000000,160,801,461.888889,369.000,4,92.166667,,,11.111100,220,914540
598,100.000000,480,481,480.333333,480.000,1,80.000000,,,100.000000,5,7205
599,100.000000,480,481,480.333333,480.000,1,80.000000,0.691500,0.380200,100.000000,5,7205
600,100.000000,480,481,480.333333,480.000,1,80.000000,-13.203400,-13.636400,100.000000,5,7205
601,100.000000,480,481,480.333333,480.000,1,80.000000,4.064100,5.701800,100.000000,5,7205
602,100.000000,480,481,480.333333,480.000,1,80.000000,26.027000,28.630700,100.000000,5,7205
603,100.000000,480,481,480.333333,480.000,1,80.000000,-12.293100,-11.935500,100.000000,5,7205
604,100.000000,480,481,480.333333,480.000,1,80.000000,-0.780900,0.000000,100.000000,5,7205
605,100.000000,480,481,480.333333,480.000,1,80.000000,-0.656700,1.098900,100.000000,5,7205
606,100.000000,300,334,316.833333,316.500,1,93.000000,,,100.000000,8,15208
607,100.000000,300,334,316.833333,316.500,1,93.000000,0.691500,0.380200,100.000000,8,15208
608,100.000000,300,334,316.833333,316.500,1,93.000000,-13.203400,-13.636400,100.000000,8,15208
609,100.000000,300,334,316.833333,316.500,1,93.000000,4.064100,5.701800,100.000000,8,15208
610,100.000000,300,334,316.833333,316.500,1,93.000000,26.027000,28.630700,100.000000,8,15208
611,100.000000,300,334,316.833333,316.500,1,93.000000,-12.293100,-11.935500,100.000000,8,15208
612,100.000000,300,334,316.833333,316.500,1,93.000000,-0.780900,0.000000,100.000000,8,15208
613,100.000000,300,334,316.833333,316.500,1,93.000000,-0.656700,1.098900,100.000000,8,15208
614,100.000000,34,250,65.959184,47.000,14,92.642857,,,12.244900,640,2068480
615,100.000000,34,250,66.416667,48.500,13,92.370370,0.691500,0.380200,12.500000,639,2037132
616,100.000000,34,250,65.877551,47.000,14,92.642857,-13.203400,-13.636400,12.244900,669,2159532
617,100.000000,34,250,65.877551,47.000,14,92.642857,4.064100,5.701800,12.244900,669,2159532
618,100.000000,34,250,65.877551,47.000,14,92.642857,26.027000,28.630700,12.244900,669,2159532
619,100.000000,34,250,68.000000,41.000,13,93.636364,-12.293100,-11.935500,13.953500,669,1956156
620,100.000000,34,250,68.000000,41.000,13,93.636364,-0.780900,0.000000,13.953500,669,1956156
621,100.000000,34,250,60.025000,40.500,12,93.636364,-0.656700,1.098900,15.000000,579,1390179
622,100.000000,34,250,60.025000,40.500,12,93.636364,-0.320200,0.000000,7.500000,579,1390179
623,100.000000,34,250,60.025000,40.500,12,93.636364,-0.895600,-0.362300,7.500000,579,1390179
624,100.000000,34,250,60.025000,40.500,12,93.636364,-1.222200,0.363600,7.500000,579,1390179
625,100.000000,34,250,60.538462,41.000,11,93.333333,-2.534000,0.000000,38.461500,549,1296189
626,100.000000,30,126,68.208955,61.000,34,92.106796,,,24.626900,2110,19285400
627,100.000000,30,126,68.051852,60.000,34,92.192308,0.691500,0.380200,25.925900,2140,19660180
628,100.000000,30,126,68.904000,64.000,31,92.265306,-13.203400,-13.636400,28.000000,1987,17114031
629,100.000000,30,126,68.983871,64.000,32,91.907216,4.064100,5.701800,25.806500,1897,16226938
630,100.000000,30,126,67.828358,60.000,34,92.087379,26.027000,28.630700,23.880600,2137,19423193
631,100.000000,30,126,68.554688,61.000,34,92.070707,-12.293100,-11.935500,25.000000,2017,17699175
632,100.000000,30,126,67.114754,60.000,32,91.947917,-0.780900,0.000000,26.229500,2011,16466068
633,100.000000,30,126,66.046729,60.000,30,92.493827,-0.656700,1.098900,24.299100,1956,13823052
634,100.000000,30,126,66.046729,60.000,30,92.493827,-0.320200,0.000000,27.102800,1956,13823052
635,100.000000,30,126,66.046729,60.000,30,92.493827,-0.895600,-0.362300,27.102800,1956,13823052
636,100.000000,30,126,66.046729,60.000,29,92.493827,-1.222200,0.363600,25.000000,1956,13823052
637,100.000000,30,126,66.419048,60.000,25,92.683544,-2.534000,0.000000,37.634400,1956,13641144
638,100.000000,51,200,82.826087,69.000,5,86.428571,,,13.043500,249,474345
639,100.000000,51,200,82.826087,69.000,5,86.428571,0.691500,0.380200,13.043500,249,474345
640,100.000000,51,100,71.666667,69.000,4,86.428571,-13.203400,-13.636400,14.285700,235,353675
641,100.000000,51,100,71.666667,69.000,4,86.428571,4.064100,5.701800,14.285700,235,353675
642,100.000000,51,100,71.666667,69.000,4,86.428571,26.027000,28.630700,14.285700,235,353675
643,100.000000,51,100,71.666667,69.000,4,86.428571,-12.293100,-11.935500,14.285700,235,353675
644,100.000000,51,100,71.666667,69.000,4,86.428571,-0.780900,0.000000,14.285700,235,353675
645,100.000000,51,100,73.611111,69.500,4,89.500000,-0.656700,1.098900,16.666700,214,283550
646,100.000000,51,100,73.611111,69.500,4,89.500000,-0.320200,0.000000,16.666700,214,283550
647,100.000000,51,100,73.611111,69.500,4,89.500000,-0.895600,-0.362300,16.666700,214,283550
648,100.000000,51,100,73.611111,69.500,4,89.500000,-1.222200,0.363600,16.666700,214,283550
649,100.000000,51,100,73.611111,69.500,4,89.500000,-2.534000,0.000000,66.666700,214,283550
650,100.000000,69,70,69.500000,69.500,1,100.000000,0.691500,0.380200,100.000000,49,6811
651,100.000000,69,70,69.500000,69.500,1,100.000000,-13.203400,-13.636400,100.000000,49,6811
652,100.000000,69,70,69.500000,69.500,1,100.000000,4.064100,5.701800,100.000000,49,6811
653,100.000000,69,70,69.500000,69.500,1,100.000000,26.027000,28.630700,100.000000,49,6811
654,100.000000,69,70,69.500000,69.500,1,100.000000,-12.293100,-11.935500,100.000000,49,6811
655,100.000000,69,70,69.500000,69.500,1,100.000000,-0.780900,0.000000,100.000000,49,6811
656,100.000000,69,70,69.500000,69.500,1,100.000000,-0.656700,1.098900,100.000000,49,6811
657,100.000000,69,70,69.500000,69.500,1,100.000000,-2.534000,0.000000,100.000000,49,6811
658,100.000000,64,246,132.289855,122.000,24,97.700000,,,60.869600,1204,10990112
659,100.000000,60,246,127.125000,121.500,24,97.492063,0.691500,0.380200,56.944400,1215,11120895
660,100.000000,60,246,127.171429,121.000,23,97.442623,-13.203400,-13.636400,61.428600,1208,10753616
661,100.000000,60,246,127.171429,121.000,23,97.442623,4.064100,5.701800,61.428600,1208,10753616
662,100.000000,60,246,127.081081,122.000,24,97.538462,26.027000,28.630700,63.513500,1222,11491688
663,100.000000,60,246,127.125000,121.500,24,97.492063,-12.293100,-11.935500,56.944400,1215,11120895
664,100.000000,60,246,127.125000,121.500,24,97.492063,-0.780900,0.000000,56.944400,1215,11120895
665,100.000000,60,246,128.797101,122.000,23,97.416667,-0.656700,1.098900,59.420300,1206,10717722
666,100.000000,60,246,128.797101,122.000,23,97.416667,-0.320200,0.000000,63.768100,1206,10717722
667,100.000000,60,246,127.125000,121.500,24,97.492063,-0.895600,-0.362300,61.111100,1215,11120895
668,100.000000,60,246,126.855072,121.000,23,97.466667,-1.222200,0.363600,59.420300,1167,10214751
669,100.000000,60,246,127.125000,121.500,24,97.492063,-2.534000,0.000000,65.277800,1215,11120895
670,100.000000,69,100,89.444444,99.000,3,97.000000,,,66.666700,194,156170
671,100.000000,69,100,89.444444,99.000,3,97.000000,0.691500,0.380200,66.666700,194,156170
672,100.000000,69,100,89.444444,99.000,3,97.000000,-13.203400,-13.636400,66.666700,194,156170
673,100.000000,69,100,89.444444,99.000,3,97.000000,4.064100,5.701800,66.666700,194,156170
674,100.000000,69,100,89.444444,99.000,3,97.000000,26.027000,28.630700,66.666700,194,156170
675,100.000000,69,100,89.444444,99.000,3,97.000000,-12.293100,-11.935500,66.666700,194,156170
676,100.000000,69,100,89.444444,99.000,3,97.000000,-0.780900,0.000000,66.666700,194,156170
677,100.000000,69,100,89.444444,99.000,3,97.000000,-0.656700,1.098900,66.666700,194,156170
678,100.000000,69,100,89.444444,99.000,3,97.000000,-0.320200,0.000000,66.666700,194,156170
679,100.000000,69,100,89.444444,99.000,3,97.000000,-0.895600,-0.362300,66.666700,194,156170
680,100.000000,69,100,89.444444,99.000,3,97.000000,-1.222200,0.363600,66.666700,194,156170
681,100.000000,69,100,89.444444,99.000,2,97.000000,-2.534000,0.000000,50.000000,194,156170
682,100.000000,127,450,191.272727,129.000,4,95.727273,-0.320200,0.000000,18.181800,218,458672
683,100.000000,127,450,191.272727,129.000,4,95.727273,-0.895600,-0.362300,18.181800,218,458672
684,100.000000,127,450,191.272727,129.000,4,95.727273,-1.222200,0.363600,18.181800,218,458672
685,100.000000,127,450,191.272727,129.000,3,95.727273,-2.534000,0.000000,25.000000,218,458672
686,100.000000,200,320,246.666667,220.000,2,96.666667,,,66.666700,89,197580
687,100.000000,200,320,246.666667,220.000,2,96.666667,0.691500,0.380200,66.666700,89,197580
688,100.000000,200,320,246.666667,220.000,2,96.666667,-13.203400,-13.636400,66.666700,89,197580
689,100.000000,200,220,210.000000,210.000,1,95.500000,4.064100,5.701800,50.000000,42,52920
690,100.000000,198,501,304.500000,250.000,4,89.000000,,,30.000000,88,267960
691,100.000000,198,501,304.500000,250.000,4,89.000000,0.691500,0.380200,30.000000,88,267960
692,100.000000,198,501,304.500000,250.000,4,89.000000,-13.203400,-13.636400,30.000000,88,267960
693,100.000000,198,501,304.500000,250.000,4,89.000000,4.064100,5.701800,30.000000,88,267960
694,100.000000,198,501,304.500000,250.000,4,89.000000,26.027000,28.630700,30.000000,88,267960
695,100.000000,198,501,304.500000,250.000,4,89.000000,-12.293100,-11.935500,30.000000,88,267960
696,100.000000,198,501,304.500000,250.000,4,89.000000,-0.780900,0.000000,30.000000,88,267960
697,100.000000,198,501,304.500000,250.000,4,89.000000,-0.656700,1.098900,30.000000,88,267960
698,100.000000,198,501,304.500000,250.000,4,89.000000,-0.320200,0.000000,40.000000,88,267960
699,100.000000,198,501,304.500000,250.000,4,89.000000,-0.895600,-0.362300,40.000000,88,267960
700,100.000000,198,501,304.500000,250.000,4,89.000000,-1.222200,0.363600,40.000000,88,267960
701,100.000000,198,501,304.500000,250.000,4,89.000000,-2.534000,0.000000,40.000000,88,267960
702,100.000000,160,161,160.333333,160.000,1,99.000000,,,100.000000,37,17797
703,100.000000,160,161,160.333333,160.000,1,99.000000,0.691500,0.380200,100.000000,37,17797
704,100.000000,160,161,160.333333,160.000,1,99.000000,-13.203400,-13.636400,100.000000,37,17797
705,100.000000,160,161,160.333333,160.000,1,99.000000,4.064100,5.701800,100.000000,37,17797
706,100.000000,160,161,160.333333,160.000,1,99.000000,26.027000,28.630700,100.000000,37,17797
707,100.000000,160,161,160.333333,160.000,1,99.000000,-12.293100,-11.935500,100.000000,37,17797
708,100.000000,160,161,160.333333,160.000,1,99.000000,-0.780900,0.000000,100.000000,37,17797
709,100.000000,160,161,160.333333,160.000,1,99.000000,-0.656700,1.098900,100.000000,37,17797
710,100.000000,160,161,160.333333,160.000,1,99.000000,-0.320200,0.000000,100.000000,37,17797
711,100.000000,160,161,160.333333,160.000,1,99.000000,-0.895600,-0.362300,100.000000,37,17797
712,100.000000,160,161,160.333333,160.000,1,99.000000,-1.222200,0.363600,100.000000,37,17797
713,100.000000,180,520,314.357143,250.500,5,97.300000,,,64.285700,176,774576
714,100.000000,180,520,314.357143,250.500,5,97.300000,0.691500,0.380200,64.285700,176,774576
715,100.000000,180,520,325.083333,300.500,4,97.300000,-13.203400,-13.636400,75.000000,176,686576
716,100.000000,180,520,325.083333,300.500,4,97.300000,4.064100,5.701800,75.000000,176,686576
717,100.000000,180,520,325.083333,300.500,4,97.300000,26.027000,28.630700,75.000000,176,686576
718,100.000000,180,520,325.083333,300.500,4,97.300000,-12.293100,-11.935500,75.000000,176,686576
719,100.000000,180,520,325.083333,300.500,4,97.300000,-0.780900,0.000000,75.000000,176,686576
720,100.000000,180,520,325.083333,300.500,4,97.300000,-0.656700,1.098900,75.000000,176,686576
721,100.000000,180,520,325.083333,300.500,4,97.300000,-0.320200,0.000000,50.000000,176,686576
722,100.000000,180,520,325.083333,300.500,4,97.300000,-0.895600,-0.362300,50.000000,176,686576
723,100.000000,180,520,325.083333,300.500,4,97.300000,-1.222200,0.363600,50.000000,176,686576
724,100.000000,180,520,350.000000,350.000,3,96.857143,-2.534000,0.000000,33.333300,134,422100
725,100.000000,35,49,43.666667,47.000,1,68.333333,-2.534000,0.000000,100.000000,138,54234
726,100.000000,47,300,148.777778,136.000,9,96.703704,,,33.333300,386,1550562
727,100.000000,47,300,140.838710,135.000,11,97.064516,0.691500,0.380200,29.032300,456,1990896
728,100.000000,47,300,135.787879,135.000,13,97.064516,-13.203400,-13.636400,27.272700,459,2056779
729,100.000000,47,300,138.187500,135.000,12,97.064516,4.064100,5.701800,28.125000,456,2016432
730,100.000000,47,300,140.838710,135.000,11,97.064516,26.027000,28.630700,29.032300,456,1990896
731,100.000000,47,300,140.838710,135.000,11,97.064516,-12.293100,-11.935500,35.483900,456,1990896
732,100.000000,47,300,143.655172,135.000,10,96.931034,-0.780900,0.000000,37.931000,426,1774716
733,100.000000,47,300,143.655172,135.000,10,96.931034,-0.656700,1.098900,37.931000,426,1774716
734,100.000000,47,300,148.777778,136.000,9,96.703704,-0.320200,0.000000,33.333300,386,1550562
735,100.000000,47,300,143.655172,135.000,10,96.931034,-0.895600,-0.362300,37.931000,426,1774716
736,100.000000,47,300,143.655172,135.000,10,96.931034,-1.222200,0.363600,37.931000,426,1774716
737,100.000000,47,300,143.655172,135.000,9,96.931034,-2.534000,0.000000,53.846200,426,1774716
738,100.000000,49,151,75.075000,63.000,6,96.130435,,,5.000000,583,1750749
739,100.000000,49,151,75.075000,63.000,6,96.130435,0.691500,0.380200,5.000000,583,1750749
740,100.000000,300,300,300.000000,300.000,1,93.000000,4.064100,5.701800,100.000000,7,2100
741,100.000000,300,300,300.000000,300.000,1,93.000000,26.027000,28.630700,100.000000,7,2100
742,100.000000,300,300,300.000000,300.000,1,93.000000,-12.293100,-11.935500,100.000000,7,2100
743,100.000000,300,300,300.000000,300.000,1,93.000000,-2.534000,0.000000,100.000000,7,2100
744,100.000000,72,260,152.111111,135.000,3,95.500000,,,33.333300,223,305287
745,100.000000,72,260,152.111111,135.000,3,95.500000,0.691500,0.380200,33.333300,223,305287
746,100.000000,72,260,152.111111,135.000,3,95.500000,-13.203400,-13.636400,33.333300,223,305287
747,100.000000,72,260,152.111111,135.000,3,95.500000,4.064100,5.701800,33.333300,223,305287
748,100.000000,72,260,152.111111,135.000,3,95.500000,26.027000,28.630700,33.333300,223,305287
749,100.000000,72,260,152.111111,135.000,3,95.500000,-12.293100,-11.935500,33.333300,223,305287
750,100.000000,72,260,152.111111,135.000,3,95.500000,-0.780900,0.000000,33.333300,223,305287
