,ACTIVE_LISTING_RATE,MIN_PRICE,MAX_PRICE,AVG_PRICE,MEDIAN_PRICE,DISTINCT_HOST_COUNT,AVG_REVIEW_SCORES_RATING,ACTIVE_PERCENTAGE_CHANGE,INACTIVE_PERCENTAGE_CHANGE,SUPERHOST_RATE,TOTAL_STAYING,AVERAGE_ESTIMATED_REVENUE
88,99.946600,22,2143,216.585931,139.000,372,95.749825,-0.656700,1.098900,27.002500,117350,142712855500
89,99.946500,22,2143,216.508825,139.000,374,95.792007,-0.320200,0.000000,27.761900,117238,142373592724
90,99.945900,22,2143,214.742337,136.000,371,95.773105,-0.895600,-0.362300,27.284200,115896,138027616056
91,99.945500,22,2143,214.149164,137.500,376,95.818662,-1.222200,0.363600,26.820400,115098,135663365346
92,99.943900,22,2143,214.864946,139.000,359,95.706115,-2.534000,0.000000,28.109900,111837,128463583116
93,99.943500,0,14315,180.737240,120.000,2960,92.588821,,,14.474300,2090564,34748687918084
94,99.943900,0,14315,180.300376,120.000,2943,92.614066,0.691500,0.380200,14.497400,2100196,35054638160892
95,99.950800,0,14315,182.528746,120.000,2615,92.672306,-13.203400,-13.636400,15.413100,1779519,25757375499093
96,99.951700,0,14315,170.643147,120.000,2611,92.716548,4.064100,5.701800,16.171400,1826951,25816569676009
97,99.938100,0,14315,173.254485,120.000,2825,92.711338,26.027000,28.630700,15.025000,2410671,43834624160838
98,99.943200,0,14315,171.427720,120.000,2790,92.706450,-12.293100,-11.935500,13.996900,2086210,32744989435620
99,99.942800,0,23929,172.500744,120.000,2773,92.704282,-0.780900,0.000000,14.036100,2078959,32557495840320
100,99.940800,0,23929,172.828490,120.000,2746,92.734873,-0.656700,1.098900,14.316100,2063722,31886294146974
101,99.940700,0,23929,176.902355,120.000,2719,92.729076,-0.320200,0.000000,13.350200,2059465,32527958390445
102,99.940100,0,23929,176.768877,120.000,2704,92.737886,-0.895600,-0.362300,12.980500,2042632,31938779831512
103,99.939300,0,23929,176.697152,120.000,2690,92.721726,-1.222200,0.363600,13.144700,2020216,31174233906024
104,99.937800,0,14315,174.258357,120.000,2620,92.716077,-2.534000,0.000000,12.845600,1982048,29396354448544
105,99.876200,21,9999,191.727385,75.000,243,92.795111,,,18.719100,53860,33333738560
106,99.876600,21,9999,191.129401,76.000,235,92.515138,0.691500,0.380200,18.106100,53946,33385938642
107,99.906300,21,9999,206.101875,79.000,224,92.538046,-13.203400,-13.636400,19.825200,51637,34055944062
108,99.879300,21,9999,183.460562,78.000,230,92.608677,4.064100,5.701800,18.744300,52557,31905830547
109,99.758700,24,2399,172.605804,109.000,102,95.475177,-2.534000,0.000000,24.235000,23833,6804083170
110,99.900200,4,10001,193.870843,110.000,1514,92.529060,,,9.451100,822693,5428612157484
111,99.901200,4,10001,193.275042,110.000,1511,92.457033,0.691500,0.380200,9.594100,826951,5492043734467
112,99.895200,4,10001,196.616832,111.000,1337,92.422485,-13.203400,-13.636400,10.086200,699834,4066192302816
113,99.899400,4,10001,192.972358,115.000,1365,92.488735,4.064100,5.701800,10.512100,716095,4254210832465
114,99.906600,4,10001,191.059400,110.000,1472,92.407554,26.027000,28.630700,9.871000,960562,7263712210280
115,99.901300,4,10001,191.729183,110.000,1453,92.414149,-12.293100,-11.935500,9.346500,827249,5457217711674
116,99.900300,4,10001,190.824503,110.000,1436,92.448540,-0.780900,0.000000,9.227900,819492,5327681390400
117,99.899900,4,10001,189.723239,110.000,1443,92.418695,-0.656700,1.098900,9.171000,818308,5266304601416
118,99.899600,4,10001,190.143373,110.000,1436,92.399087,-0.320200,0.000000,8.201000,815016,5240151892128
119,99.899200,4,10001,189.077450,110.000,1436,92.354641,-0.895600,-0.362300,8.255800,811486,5172557019994
120,99.898100,4,10001,189.147946,110.000,1421,92.330988,-1.222200,0.363600,8.181000,804194,5068816285538
121,99.896500,4,10001,188.922277,110.000,1393,92.306924,-2.534000,0.000000,8.506200,794529,4924769621679
122,99.984900,16,5000,113.464113,80.000,436,92.954438,,,14.533400,129517,97460765398
123,99.984800,16,5000,113.097539,80.000,424,92.942433,0.691500,0.380200,14.400700,129405,96330117240
124,99.982700,16,5000,117.849931,80.000,385,92.711027,-13.203400,-13.636400,15.868600,108732,74116515408
125,99.982600,16,5000,103.855181,80.000,365,92.850829,4.064100,5.701800,16.513100,108341,64720204875
126,99.986300,16,5000,105.572074,80.000,402,93.189883,26.027000,28.630700,16.890200,147474,113732538696
127,99.984500,16,5000,106.686521,80.000,402,93.028272,-12.293100,-11.935500,13.477000,126637,87101941696
128,99.984400,16,5000,106.291108,80.000,399,93.022656,-0.780900,0.000000,13.461200,126218,85995605068
129,99.984400,16,5000,106.611719,80.000,405,93.106373,-0.656700,1.098900,13.607200,126604,86383808260
130,99.984400,14,5000,107.379246,80.000,400,93.093409,-0.320200,0.000000,14.241000,127072,87177237312
131,99.984200,14,5000,108.721037,80.000,400,92.926292,-0.895600,-0.362300,14.001300,126119,86754485482
132,99.984000,14,5000,107.836192,80.000,394,92.826128,-1.222200,0.363600,13.567800,124808,83969574320
133,99.983200,15,5000,107.672266,80.000,362,93.201222,-2.534000,0.000000,14.199700,119992,76911632216
134,99.951800,15,4567,129.061234,67.000,159,88.906977,,,15.807200,35484,9498108732
135,99.952300,15,4567,128.174535,67.000,159,88.909025,0.691500,0.380200,15.443300,35435,9524290170
136,99.945000,15,4567,136.013216,69.000,139,89.438140,-13.203400,-13.636400,17.226200,28418,7019246000
137,99.946000,15,4567,128.423243,70.000,137,88.980998,4.064100,5.701800,17.612100,28333,6731439139
138,99.958600,15,4567,116.992543,67.000,153,88.166557,26.027000,28.630700,16.480300,42453,11989576260
139,99.952000,15,4567,122.530259,67.000,150,88.881268,-12.293100,-11.935500,15.938600,34799,8877503292
140,99.950800,20,4567,120.789474,67.000,146,88.656694,-0.780900,0.000000,15.339200,34178,8392920570
141,99.949700,20,4567,121.424547,67.000,145,89.334365,-0.656700,1.098900,15.686300,33417,8066596464
142,99.949900,20,4567,121.406219,67.000,146,89.313364,-0.320200,0.000000,14.135300,33673,8151694532
143,99.948700,20,4567,123.747817,67.000,145,89.407378,-0.895600,-0.362300,14.476400,32797,7902010789
144,99.948000,20,4567,122.856325,67.000,144,89.666121,-1.222200,0.363600,14.360000,32621,7698784347
145,99.947300,20,4567,122.939905,66.000,134,89.668858,-2.534000,0.000000,9.401200,32165,7501424805
146,99.946200,22,2710,212.801579,138.000,382,95.485225,,,26.501700,116161,137785067116
147,99.946500,22,2710,212.652399,138.000,381,95.559432,0.691500,0.380200,26.506200,117056,139570785152
148,99.961100,22,2710,212.452511,136.000,351,95.820106,-13.203400,-13.636400,29.771900,104564,114140075684
149,99.943500,22,2710,210.228507,136.500,350,95.953443,4.064100,5.701800,31.260600,107559,119933878068
150,99.934800,22,2710,210.545202,136.000,372,95.454388,26.027000,28.630700,30.185900,129030,166477215630
151,99.946700,22,2143,212.888296,137.000,366,95.668373,-12.293100,-11.935500,26.951100,117297,140387852826
152,99.967700,24,14589,209.118066,130.000,610,94.084832,4.064100,5.701800,16.152000,259681,671523120674
153,99.974900,24,14589,204.779219,133.000,665,94.302408,26.027000,28.630700,14.679500,354674,1158954752188
154,99.970700,24,14589,206.647098,130.000,650,94.226559,-12.293100,-11.935500,14.987200,300233,847559560398
155,99.970000,24,14589,203.650086,130.000,629,94.210127,-0.780900,0.000000,15.067900,293205,795890898660
156,99.969900,24,14589,204.071617,130.000,643,94.282530,-0.656700,1.098900,14.959000,293532,795432680244
157,99.969800,24,14589,204.264335,130.000,634,94.279923,-0.320200,0.000000,12.349800,292973,792154167131
158,99.969600,24,14589,204.306231,130.000,630,94.296541,-0.895600,-0.362300,12.503800,291511,783776880370
159,99.969300,24,14589,205.121017,130.000,629,94.246409,-1.222200,0.363600,12.391600,288978,771944330598
160,99.968900,24,14589,206.958988,130.000,608,94.334486,-2.534000,0.000000,13.191500,285133,758289258259
161,99.971500,12,10000,351.878573,200.000,1799,95.129813,,,16.884700,1200460,22211908502260
162,99.971700,12,10000,351.991430,200.000,1783,95.144785,0.691500,0.380200,16.909200,1206110,22489602267340
163,99.970100,1,10000,350.927219,199.000,1636,95.095662,-13.203400,-13.636400,18.539300,1047766,17222213563280
164,99.967200,1,10000,353.878484,200.000,1657,95.151904,4.064100,5.701800,18.507700,1081488,18673446581232
165,99.959700,1,10000,346.834852,200.000,1759,95.193206,26.027000,28.630700,16.402500,1376032,28444926198528
166,99.958600,1,10000,353.969579,200.000,1736,95.172828,-12.293100,-11.935500,15.916600,1211818,22786507013896
167,99.958500,1,10000,355.062978,200.000,1719,95.163886,-0.780900,0.000000,15.906700,1210757,22765088986520
168,99.958600,1,10000,359.228963,200.000,1745,95.207525,-0.656700,1.098900,15.895100,1215443,23203857012752
169,99.958400,1,10000,359.534566,200.000,1728,95.198197,-0.320200,0.000000,15.732500,1207876,22972616593644
170,99.958000,1,10000,360.227183,200.000,1715,95.228259,-0.895600,-0.362300,15.593400,1197069,22579804989744
171,99.957500,1,10000,360.757607,200.000,1701,95.247847,-1.222200,0.363600,15.437500,1186065,22160863071270
172,99.956600,12,10000,361.642789,200.000,1666,95.262912,-2.534000,0.000000,15.316800,1162822,21292923190062
173,99.791800,14,3000,126.550148,80.000,409,90.353348,,,13.356500,104314,75945077502
174,100.000000,31,472,116.147687,99.000,44,94.666667,-0.656700,1.098900,33.807800,8990,586822250
175,100.000000,31,472,117.417407,99.000,44,94.508108,-0.320200,0.000000,41.030200,9039,597532134
176,100.000000,31,472,117.644404,99.000,43,94.508108,-0.895600,-0.362300,41.696800,9001,586640175
177,100.000000,31,472,117.858456,95.000,42,94.508108,-1.222200,0.363600,42.463200,8905,570944075
178,100.000000,31,425,106.096647,85.000,38,94.677711,-2.534000,0.000000,34.989600,8448,454426368
179,99.738900,20,2500,136.363002,76.000,74,91.667401,,,28.372500,19468,3042303296
180,99.739600,20,2500,138.290688,79.000,74,92.068080,0.691500,0.380200,28.211800,19521,3101808816
181,99.724500,20,2500,142.654696,76.000,68,92.123529,-13.203400,-13.636400,30.578500,18365,2845160895
182,99.706700,20,2500,145.520588,79.500,68,92.259074,4.064100,5.701800,31.085000,16263,2413933353
183,99.745100,20,999,129.528109,76.500,71,91.633663,26.027000,28.630700,27.017800,19817,3013491922
